Health,batch,Location,Subject,Cluster,Count,Total,Other
Non-inflamed,1,Epi,N11,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N11,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N11,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N11,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N11,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N11,M cells,0,0,0
Non-inflamed,1,Epi,N11,MT-hi,0,0,0
Non-inflamed,1,Epi,N11,Macrophages,0,0,0
Non-inflamed,1,Epi,N11,Microvascular,0,0,0
Non-inflamed,1,Epi,N11,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N11,NKs,0,0,0
Non-inflamed,1,Epi,N11,Pericytes,0,0,0
Non-inflamed,1,Epi,N11,Plasma,0,0,0
Non-inflamed,1,Epi,N11,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N11,RSPO3+,0,0,0
Non-inflamed,1,Epi,N11,Secretory TA,0,0,0
Non-inflamed,1,Epi,N11,Stem,0,0,0
Non-inflamed,1,Epi,N11,TA 1,0,0,0
Non-inflamed,1,Epi,N11,TA 2,0,0,0
Non-inflamed,1,Epi,N11,Tregs,0,0,0
Non-inflamed,1,Epi,N11,Tuft,0,0,0
Non-inflamed,1,Epi,N11,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N11,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N11,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N11,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N11,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N12,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N12,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N12,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N12,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N12,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N12,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N12,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N12,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N12,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N12,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N12,Cycling B,0,0,0
Non-inflamed,1,Epi,N12,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N12,Cycling T,0,0,0
Non-inflamed,1,Epi,N12,Cycling TA,0,0,0
Non-inflamed,1,Epi,N12,DC1,0,0,0
Non-inflamed,1,Epi,N12,DC2,0,0,0
Non-inflamed,1,Epi,N12,Endothelial,0,0,0
Non-inflamed,1,Epi,N12,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N12,Enterocytes,0,0,0
Non-inflamed,1,Epi,N12,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N12,Follicular,0,0,0
Non-inflamed,1,Epi,N12,GC,0,0,0
Non-inflamed,1,Epi,N12,Glia,0,0,0
Non-inflamed,1,Epi,N12,Goblet,0,0,0
Non-inflamed,1,Epi,N12,ILCs,0,0,0
Non-inflamed,1,Epi,N12,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N12,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N12,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N12,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N12,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N12,M cells,0,0,0
Non-inflamed,1,Epi,N12,MT-hi,0,0,0
Non-inflamed,1,Epi,N12,Macrophages,0,0,0
Non-inflamed,1,Epi,N12,Microvascular,0,0,0
Non-inflamed,1,Epi,N12,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N12,NKs,0,0,0
Non-inflamed,1,Epi,N12,Pericytes,0,0,0
Non-inflamed,1,Epi,N12,Plasma,0,0,0
Non-inflamed,1,Epi,N12,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N12,RSPO3+,0,0,0
Non-inflamed,1,Epi,N12,Secretory TA,0,0,0
Non-inflamed,1,Epi,N12,Stem,0,0,0
Non-inflamed,1,Epi,N12,TA 1,0,0,0
Non-inflamed,1,Epi,N12,TA 2,0,0,0
Non-inflamed,1,Epi,N12,Tregs,0,0,0
Non-inflamed,1,Epi,N12,Tuft,0,0,0
Non-inflamed,1,Epi,N12,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N12,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N12,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N12,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N12,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N13,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N13,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N13,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N13,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N13,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N13,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N13,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N13,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N13,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N13,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N13,Cycling B,0,0,0
Non-inflamed,1,Epi,N13,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N13,Cycling T,0,0,0
Non-inflamed,1,Epi,N13,Cycling TA,0,0,0
Non-inflamed,1,Epi,N13,DC1,0,0,0
Non-inflamed,1,Epi,N13,DC2,0,0,0
Non-inflamed,1,Epi,N13,Endothelial,0,0,0
Non-inflamed,1,Epi,N13,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N13,Enterocytes,0,0,0
Non-inflamed,1,Epi,N13,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N13,Follicular,0,0,0
Non-inflamed,1,Epi,N13,GC,0,0,0
Non-inflamed,1,Epi,N13,Glia,0,0,0
Non-inflamed,1,Epi,N13,Goblet,0,0,0
Non-inflamed,1,Epi,N13,ILCs,0,0,0
Non-inflamed,1,Epi,N13,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N13,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N13,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N13,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N13,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N13,M cells,0,0,0
Non-inflamed,1,Epi,N13,MT-hi,0,0,0
Non-inflamed,1,Epi,N13,Macrophages,0,0,0
Non-inflamed,1,Epi,N13,Microvascular,0,0,0
Non-inflamed,1,Epi,N13,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N13,NKs,0,0,0
Non-inflamed,1,Epi,N13,Pericytes,0,0,0
Non-inflamed,1,Epi,N13,Plasma,0,0,0
Non-inflamed,1,Epi,N13,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N13,RSPO3+,0,0,0
Non-inflamed,1,Epi,N13,Secretory TA,0,0,0
Non-inflamed,1,Epi,N13,Stem,0,0,0
Non-inflamed,1,Epi,N13,TA 1,0,0,0
Non-inflamed,1,Epi,N13,TA 2,0,0,0
Non-inflamed,1,Epi,N13,Tregs,0,0,0
Non-inflamed,1,Epi,N13,Tuft,0,0,0
Non-inflamed,1,Epi,N13,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N13,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N13,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N13,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N13,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N14,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N14,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N14,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N14,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N14,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N14,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N14,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N14,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N14,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N14,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N14,Cycling B,0,0,0
Non-inflamed,1,Epi,N14,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N14,Cycling T,0,0,0
Non-inflamed,1,Epi,N14,Cycling TA,0,0,0
Non-inflamed,1,Epi,N14,DC1,0,0,0
Non-inflamed,1,Epi,N14,DC2,0,0,0
Non-inflamed,1,Epi,N14,Endothelial,0,0,0
Non-inflamed,1,Epi,N14,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N14,Enterocytes,0,0,0
Non-inflamed,1,Epi,N14,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N14,Follicular,0,0,0
Non-inflamed,1,Epi,N14,GC,0,0,0
Non-inflamed,1,Epi,N14,Glia,0,0,0
Non-inflamed,1,Epi,N14,Goblet,0,0,0
Non-inflamed,1,Epi,N14,ILCs,0,0,0
Non-inflamed,1,Epi,N14,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N14,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N14,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N14,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N14,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N14,M cells,0,0,0
Non-inflamed,1,Epi,N14,MT-hi,0,0,0
Non-inflamed,1,Epi,N14,Macrophages,0,0,0
Non-inflamed,1,Epi,N14,Microvascular,0,0,0
Non-inflamed,1,Epi,N14,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N14,NKs,0,0,0
Non-inflamed,1,Epi,N14,Pericytes,0,0,0
Non-inflamed,1,Epi,N14,Plasma,0,0,0
Non-inflamed,1,Epi,N14,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N14,RSPO3+,0,0,0
Non-inflamed,1,Epi,N14,Secretory TA,0,0,0
Non-inflamed,1,Epi,N14,Stem,0,0,0
Non-inflamed,1,Epi,N14,TA 1,0,0,0
Non-inflamed,1,Epi,N14,TA 2,0,0,0
Non-inflamed,1,Epi,N14,Tregs,0,0,0
Non-inflamed,1,Epi,N14,Tuft,0,0,0
Non-inflamed,1,Epi,N14,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N14,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N14,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N14,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N14,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N15,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N15,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N15,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N15,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N15,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N15,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N15,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N15,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N15,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N15,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N15,Cycling B,0,0,0
Non-inflamed,1,Epi,N15,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N15,Cycling T,0,0,0
Non-inflamed,1,Epi,N15,Cycling TA,0,0,0
Non-inflamed,1,Epi,N15,DC1,0,0,0
Non-inflamed,1,Epi,N15,DC2,0,0,0
Non-inflamed,1,Epi,N15,Endothelial,0,0,0
Non-inflamed,1,Epi,N15,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N15,Enterocytes,0,0,0
Non-inflamed,1,Epi,N15,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N15,Follicular,0,0,0
Non-inflamed,1,Epi,N15,GC,0,0,0
Non-inflamed,1,Epi,N15,Glia,0,0,0
Non-inflamed,1,Epi,N15,Goblet,0,0,0
Non-inflamed,1,Epi,N15,ILCs,0,0,0
Non-inflamed,1,Epi,N15,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N15,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N15,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N15,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N15,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N15,M cells,0,0,0
Non-inflamed,1,Epi,N15,MT-hi,0,0,0
Non-inflamed,1,Epi,N15,Macrophages,0,0,0
Non-inflamed,1,Epi,N15,Microvascular,0,0,0
Non-inflamed,1,Epi,N15,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N15,NKs,0,0,0
Non-inflamed,1,Epi,N15,Pericytes,0,0,0
Non-inflamed,1,Epi,N15,Plasma,0,0,0
Non-inflamed,1,Epi,N15,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N15,RSPO3+,0,0,0
Non-inflamed,1,Epi,N15,Secretory TA,0,0,0
Non-inflamed,1,Epi,N15,Stem,0,0,0
Non-inflamed,1,Epi,N15,TA 1,0,0,0
Non-inflamed,1,Epi,N15,TA 2,0,0,0
Non-inflamed,1,Epi,N15,Tregs,0,0,0
Non-inflamed,1,Epi,N15,Tuft,0,0,0
Non-inflamed,1,Epi,N15,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N15,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N15,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N15,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N15,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N16,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N16,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N16,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N16,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N16,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N16,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N16,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N16,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N16,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N16,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N16,Cycling B,0,0,0
Non-inflamed,1,Epi,N16,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N16,Cycling T,0,0,0
Non-inflamed,1,Epi,N16,Cycling TA,0,0,0
Non-inflamed,1,Epi,N16,DC1,0,0,0
Non-inflamed,1,Epi,N16,DC2,0,0,0
Non-inflamed,1,Epi,N16,Endothelial,0,0,0
Non-inflamed,1,Epi,N16,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N16,Enterocytes,0,0,0
Non-inflamed,1,Epi,N16,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N16,Follicular,0,0,0
Non-inflamed,1,Epi,N16,GC,0,0,0
Non-inflamed,1,Epi,N16,Glia,0,0,0
Non-inflamed,1,Epi,N16,Goblet,0,0,0
Non-inflamed,1,Epi,N16,ILCs,0,0,0
Non-inflamed,1,Epi,N16,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N16,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N16,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N16,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N16,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N16,M cells,0,0,0
Non-inflamed,1,Epi,N16,MT-hi,0,0,0
Non-inflamed,1,Epi,N16,Macrophages,0,0,0
Non-inflamed,1,Epi,N16,Microvascular,0,0,0
Non-inflamed,1,Epi,N16,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N16,NKs,0,0,0
Non-inflamed,1,Epi,N16,Pericytes,0,0,0
Non-inflamed,1,Epi,N16,Plasma,0,0,0
Non-inflamed,1,Epi,N16,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N16,RSPO3+,0,0,0
Non-inflamed,1,Epi,N16,Secretory TA,0,0,0
Non-inflamed,1,Epi,N16,Stem,0,0,0
Non-inflamed,1,Epi,N16,TA 1,0,0,0
Non-inflamed,1,Epi,N16,TA 2,0,0,0
Non-inflamed,1,Epi,N16,Tregs,0,0,0
Non-inflamed,1,Epi,N16,Tuft,0,0,0
Non-inflamed,1,Epi,N16,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N16,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N16,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N16,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N16,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N17,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N17,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N17,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N17,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N17,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N17,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N17,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N17,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N17,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N17,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N17,Cycling B,0,0,0
Non-inflamed,1,Epi,N17,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N17,Cycling T,0,0,0
Non-inflamed,1,Epi,N17,Cycling TA,0,0,0
Non-inflamed,1,Epi,N17,DC1,0,0,0
Non-inflamed,1,Epi,N17,DC2,0,0,0
Non-inflamed,1,Epi,N17,Endothelial,0,0,0
Non-inflamed,1,Epi,N17,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N17,Enterocytes,0,0,0
Non-inflamed,1,Epi,N17,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N17,Follicular,0,0,0
Non-inflamed,1,Epi,N17,GC,0,0,0
Non-inflamed,1,Epi,N17,Glia,0,0,0
Non-inflamed,1,Epi,N17,Goblet,0,0,0
Non-inflamed,1,Epi,N17,ILCs,0,0,0
Non-inflamed,1,Epi,N17,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N17,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N17,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N17,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N17,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N17,M cells,0,0,0
Non-inflamed,1,Epi,N17,MT-hi,0,0,0
Non-inflamed,1,Epi,N17,Macrophages,0,0,0
Non-inflamed,1,Epi,N17,Microvascular,0,0,0
Non-inflamed,1,Epi,N17,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N17,NKs,0,0,0
Non-inflamed,1,Epi,N17,Pericytes,0,0,0
Non-inflamed,1,Epi,N17,Plasma,0,0,0
Non-inflamed,1,Epi,N17,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N17,RSPO3+,0,0,0
Non-inflamed,1,Epi,N17,Secretory TA,0,0,0
Non-inflamed,1,Epi,N17,Stem,0,0,0
Non-inflamed,1,Epi,N17,TA 1,0,0,0
Non-inflamed,1,Epi,N17,TA 2,0,0,0
Non-inflamed,1,Epi,N17,Tregs,0,0,0
Non-inflamed,1,Epi,N17,Tuft,0,0,0
Non-inflamed,1,Epi,N17,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N17,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N17,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N17,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N17,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N18,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N18,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N18,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N18,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N18,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N18,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N18,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N18,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N18,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N18,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N18,Cycling B,0,0,0
Non-inflamed,1,Epi,N18,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N18,Cycling T,0,0,0
Non-inflamed,1,Epi,N18,Cycling TA,0,0,0
Non-inflamed,1,Epi,N18,DC1,0,0,0
Non-inflamed,1,Epi,N18,DC2,0,0,0
Non-inflamed,1,Epi,N18,Endothelial,0,0,0
Non-inflamed,1,Epi,N18,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N18,Enterocytes,0,0,0
Non-inflamed,1,Epi,N18,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N18,Follicular,0,0,0
Non-inflamed,1,Epi,N18,GC,0,0,0
Non-inflamed,1,Epi,N18,Glia,0,0,0
Non-inflamed,1,Epi,N18,Goblet,0,0,0
Non-inflamed,1,Epi,N18,ILCs,0,0,0
Non-inflamed,1,Epi,N18,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N18,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N18,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N18,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N18,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N18,M cells,0,0,0
Non-inflamed,1,Epi,N18,MT-hi,0,0,0
Non-inflamed,1,Epi,N18,Macrophages,0,0,0
Non-inflamed,1,Epi,N18,Microvascular,0,0,0
Non-inflamed,1,Epi,N18,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N18,NKs,0,0,0
Non-inflamed,1,Epi,N18,Pericytes,0,0,0
Non-inflamed,1,Epi,N18,Plasma,0,0,0
Non-inflamed,1,Epi,N18,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N18,RSPO3+,0,0,0
Non-inflamed,1,Epi,N18,Secretory TA,0,0,0
Non-inflamed,1,Epi,N18,Stem,0,0,0
Non-inflamed,1,Epi,N18,TA 1,0,0,0
Non-inflamed,1,Epi,N18,TA 2,0,0,0
Non-inflamed,1,Epi,N18,Tregs,0,0,0
Non-inflamed,1,Epi,N18,Tuft,0,0,0
Non-inflamed,1,Epi,N18,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N18,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N18,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N18,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N18,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N19,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N19,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N19,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N19,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N19,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N19,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N19,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N19,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N19,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N19,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N19,Cycling B,0,0,0
Non-inflamed,1,Epi,N19,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N19,Cycling T,0,0,0
Non-inflamed,1,Epi,N19,Cycling TA,0,0,0
Non-inflamed,1,Epi,N19,DC1,0,0,0
Non-inflamed,1,Epi,N19,DC2,0,0,0
Non-inflamed,1,Epi,N19,Endothelial,0,0,0
Non-inflamed,1,Epi,N19,Enterocyte Progenitors,0,0,0
Non-inflamed,1,Epi,N19,Enterocytes,0,0,0
Non-inflamed,1,Epi,N19,Enteroendocrine,0,0,0
Non-inflamed,1,Epi,N19,Follicular,0,0,0
Non-inflamed,1,Epi,N19,GC,0,0,0
Non-inflamed,1,Epi,N19,Glia,0,0,0
Non-inflamed,1,Epi,N19,Goblet,0,0,0
Non-inflamed,1,Epi,N19,ILCs,0,0,0
Non-inflamed,1,Epi,N19,Immature Enterocytes 1,0,0,0
Non-inflamed,1,Epi,N19,Immature Enterocytes 2,0,0,0
Non-inflamed,1,Epi,N19,Immature Goblet,0,0,0
Non-inflamed,1,Epi,N19,Inflammatory Fibroblasts,0,0,0
Non-inflamed,1,Epi,N19,Inflammatory Monocytes,0,0,0
Non-inflamed,1,Epi,N19,M cells,0,0,0
Non-inflamed,1,Epi,N19,MT-hi,0,0,0
Non-inflamed,1,Epi,N19,Macrophages,0,0,0
Non-inflamed,1,Epi,N19,Microvascular,0,0,0
Non-inflamed,1,Epi,N19,Myofibroblasts,0,0,0
Non-inflamed,1,Epi,N19,NKs,0,0,0
Non-inflamed,1,Epi,N19,Pericytes,0,0,0
Non-inflamed,1,Epi,N19,Plasma,0,0,0
Non-inflamed,1,Epi,N19,Post-capillary Venules,0,0,0
Non-inflamed,1,Epi,N19,RSPO3+,0,0,0
Non-inflamed,1,Epi,N19,Secretory TA,0,0,0
Non-inflamed,1,Epi,N19,Stem,0,0,0
Non-inflamed,1,Epi,N19,TA 1,0,0,0
Non-inflamed,1,Epi,N19,TA 2,0,0,0
Non-inflamed,1,Epi,N19,Tregs,0,0,0
Non-inflamed,1,Epi,N19,Tuft,0,0,0
Non-inflamed,1,Epi,N19,WNT2B+ Fos-hi,0,0,0
Non-inflamed,1,Epi,N19,WNT2B+ Fos-lo 1,0,0,0
Non-inflamed,1,Epi,N19,WNT2B+ Fos-lo 2,0,0,0
Non-inflamed,1,Epi,N19,WNT5B+ 1,0,0,0
Non-inflamed,1,Epi,N19,WNT5B+ 2,0,0,0
Non-inflamed,1,Epi,N20,Best4+ Enterocytes,0,0,0
Non-inflamed,1,Epi,N20,CD4+ Activated Fos-hi,0,0,0
Non-inflamed,1,Epi,N20,CD4+ Activated Fos-lo,0,0,0
Non-inflamed,1,Epi,N20,CD4+ Memory,0,0,0
Non-inflamed,1,Epi,N20,CD4+ PD1+,0,0,0
Non-inflamed,1,Epi,N20,CD8+ IELs,0,0,0
Non-inflamed,1,Epi,N20,CD8+ IL17+,0,0,0
Non-inflamed,1,Epi,N20,CD8+ LP,0,0,0
Non-inflamed,1,Epi,N20,CD69+ Mast,0,0,0
Non-inflamed,1,Epi,N20,CD69- Mast,0,0,0
Non-inflamed,1,Epi,N20,Cycling B,0,0,0
Non-inflamed,1,Epi,N20,Cycling Monocytes,0,0,0
Non-inflamed,1,Epi,N20,Cycling T,0,0,0
